symbol,n,min_diff,mean_t_stat_adj,worst_t_stat_adj,best_t_stat_adj,mean_mae,min_n_eff,subperiod_sign_agreement
ETH-USDT-SWAP,4,0.015,-0.41330436118053,-2.002296698464931,0.05995403515566178,0.03159021351712138,747,0.6136363636363636
ETH-USDT-SWAP,5,0.015,-0.519655924152068,-2.132667414572295,-0.007089476987590573,0.03087241789454134,746,0.6363636363636364
ETH-USDT-SWAP,15,0.0075,-0.450107469201031,-2.3629315130307478,0.031196441657435937,0.024222221149269696,794,0.5909090909090909
ETH-USDT-SWAP,15,0.005,-0.596953991570964,-2.8306881535627424,-0.03731329430900073,0.023184235290760767,803,0.6818181818181818
SOL-USDT-SWAP,20,0.03,0.4884438554648845,0.04348925665874562,1.3251229096024815,0.041067762756457106,539,0.75
SOL-USDT-SWAP,7,0.015,0.1844159055042738,0.020731909295764107,0.5408890061849563,0.04042589751724804,606,0.6363636363636364
SOL-USDT-SWAP,10,0.0125,0.259292892203491,0.00835544318359109,0.9435859941314889,0.037801196708264116,611,0.6363636363636364
SOL-USDT-SWAP,7,0.0125,0.22328723309758727,0.007816430299370418,0.7029451066994841,0.03909918640426369,614,0.6590909090909091
SOL-USDT-SWAP,2,0.01,0.0585335210980698,0.0031456532049998808,0.16939861539397724,0.04269077115101781,623,0.4772727272727273
SOL-USDT-SWAP,2,0.0125,0.14693500103634347,-1.394031804455555e-05,0.5381390564879205,0.044897268016001364,615,0.6363636363636364
SOL-USDT-SWAP,10,0.01,0.22379734592492403,-0.0033267283953662464,0.9142473738712811,0.036631411023566846,617,0.6818181818181818
SOL-USDT-SWAP,10,0.015,0.19943857882186514,-0.0070954815578703305,0.6974379564394798,0.039097030776407075,602,0.5454545454545454
SOL-USDT-SWAP,6,0.025,0.09583631672927412,-0.010122870085336334,0.32005073745863144,0.04597892338341811,570,0.5681818181818182
SOL-USDT-SWAP,7,0.025,0.23327616152546107,-0.01429270343031577,0.6471704406715444,0.04504677968958431,567,0.5909090909090909
