symbol,n,min_diff,m_hours,subperiod,n_obs,n_eff,mean_fade,std_fade,t_stat_raw,t_stat_adj,mean_mae
SOL-USDT-SWAP,4,0.005,10,3,9935,723,-9.344028050251606e-05,0.03305143660912608,-0.28179139563732264,-0.07601738765136455,0.027222972255935556
SOL-USDT-SWAP,4,0.005,10,all,40901,2909,-9.403395248371378e-05,0.043985516288564945,-0.4323564678399061,-0.11530465950478538,0.03242095554969577
SOL-USDT-SWAP,4,0.005,12,0,11379,617,-0.00031688440339317213,0.06265738603781633,-0.5394865729478674,-0.1256235822536921,0.04688288512984721
SOL-USDT-SWAP,4,0.005,12,1,10535,614,-2.0518942632973372e-05,0.04145343761681734,-0.050805613034381254,-0.012265312326404071,0.03256857024173995
SOL-USDT-SWAP,4,0.005,12,2,9052,607,6.932081375499585e-05,0.04725994893392579,0.13955412460883612,0.03613805293872681,0.03130694637747064
SOL-USDT-SWAP,4,0.005,12,3,9933,611,-8.586438768422197e-05,0.035915273799703676,-0.2382726052301399,-0.059095512139686265,0.029850950399889088
SOL-USDT-SWAP,4,0.005,12,all,40899,2447,-9.896069937178022e-05,0.04839812159802984,-0.41351435851085505,-0.10114658729423014,0.03561187819556039
SOL-USDT-SWAP,4,0.005,16,0,11379,467,-0.0003010937987147776,0.07302421477893112,-0.4398321423978923,-0.08910321111081514,0.05464663612499673
SOL-USDT-SWAP,4,0.005,16,1,10535,464,-0.00013726351879448916,0.047557655521418364,-0.29624563578660446,-0.06217183438595906,0.037516101058738816
SOL-USDT-SWAP,4,0.005,16,2,9052,459,5.130067753417572e-05,0.05518978189568535,0.08843754858403649,0.019914562317270915,0.03627114113021431
SOL-USDT-SWAP,4,0.005,16,3,9926,463,4.7801054794359134e-08,0.04146401989127143,0.0001148558740855791,2.4805990403064913e-05,0.03444520935629899
SOL-USDT-SWAP,4,0.005,16,all,40892,1852,-0.000107780722384969,0.05619563253548545,-0.3878445580756913,-0.08253896472181188,0.04126200026170094
SOL-USDT-SWAP,4,0.005,24,0,11379,314,-0.00019647418054101207,0.08961169279598628,-0.2338798751987372,-0.038851306572991524,0.06765713632823737
SOL-USDT-SWAP,4,0.005,24,1,10535,314,-6.125432028130012e-06,0.05795824891424802,-0.01084772680787136,-0.0018727779757789548,0.04582520104665778
SOL-USDT-SWAP,4,0.005,24,2,9052,312,0.00015211201042855446,0.06845615930720719,0.21140889164036322,0.0392489708624341,0.04459563455040316
SOL-USDT-SWAP,4,0.005,24,3,9919,311,4.136002009539229e-06,0.05218762265464472,0.007893092142166195,0.0013976338872442363,0.04241311516430003
SOL-USDT-SWAP,4,0.005,24,all,40885,1249,-2.157926389777744e-05,0.06927116004673763,-0.0629892107331269,-0.01100944394904841,0.05080137998215713
SOL-USDT-SWAP,4,0.005,36,0,11379,211,-0.00012556862395683902,0.10732352425043944,-0.12480680291857997,-0.016995245297856575,0.08350731101808091
SOL-USDT-SWAP,4,0.005,36,1,10535,210,-7.092031976918997e-05,0.06963926030696418,-0.10452828033547591,-0.014757955041529663,0.05610842575211764
SOL-USDT-SWAP,4,0.005,36,2,9052,209,-1.806874603035793e-05,0.08306894463225521,-0.020694817140843935,-0.00314457866648767,0.05456046876201993
SOL-USDT-SWAP,4,0.005,36,3,9907,209,-0.0001269547070618378,0.06421798120061023,-0.19677197313402264,-0.028580202533852496,0.05224128847177873
SOL-USDT-SWAP,4,0.005,36,all,40873,838,-8.801138924722227e-05,0.08357025137362048,-0.21291459142860514,-0.030486612952169267,0.0624560899737484
SOL-USDT-SWAP,4,0.005,48,0,11379,159,-0.00034505051441943496,0.1236049286934258,-0.2977823408227612,-0.03520022609164129,0.09695009612394212
SOL-USDT-SWAP,4,0.005,48,1,10535,159,-7.016008592362162e-05,0.07932042340656326,-0.09078672679693837,-0.01115330684834447,0.0643875709597595
SOL-USDT-SWAP,4,0.005,48,2,9052,158,0.0002302820943575812,0.09300458231709217,0.23557440157300047,0.03112320887499344,0.06270187421106298
SOL-USDT-SWAP,4,0.005,48,3,9893,157,-2.3812459629042612e-05,0.07398001513807452,-0.03201502500948343,-0.004033106284146239,0.06065658502847876
SOL-USDT-SWAP,4,0.005,48,all,40859,631,-6.893290226802926e-05,0.09548819334018986,-0.14592199349776797,-0.01813391463856657,0.07217923015493982
SOL-USDT-SWAP,4,0.0075,1,0,10011,5042,-0.0003800716349615667,0.019071809089492485,-1.993940979180994,-1.415060437303936,0.013291301550596107
SOL-USDT-SWAP,4,0.0075,1,1,8325,4548,-0.0001664352756382825,0.013621798037954113,-1.1148156677462238,-0.8239885381752309,0.009880557864786881
SOL-USDT-SWAP,4,0.0075,1,2,6588,3876,5.186094485889668e-05,0.016590802252825214,0.25371715520470045,0.19460989672532109,0.009264526558910169
SOL-USDT-SWAP,4,0.0075,1,3,7569,4281,-3.631742324285779e-05,0.012296144269360213,-0.25695988538470743,-0.19324963894466257,0.0089685216577298
SOL-USDT-SWAP,4,0.0075,1,all,32493,17747,-0.0001576861933057497,0.01583158689362603,-1.7954120074172093,-1.3268801426280286,0.010594045038772211
SOL-USDT-SWAP,4,0.0075,2,0,10011,3020,-0.00013095687015974444,0.02658154959485549,-0.4929316711744717,-0.27073940088845244,0.019066325754973548
SOL-USDT-SWAP,4,0.0075,2,1,8325,2839,-0.00012442311374395482,0.019014712704993574,-0.5970399862938799,-0.3486534715293384,0.013926609523971975
SOL-USDT-SWAP,4,0.0075,2,2,6588,2534,-0.0002017813960916511,0.022576676145706288,-0.7254340135106406,-0.4499087344484711,0.013494639831546303
SOL-USDT-SWAP,4,0.0075,2,3,7569,2712,-6.296321150274816e-05,0.01694918110404632,-0.32318962002425955,-0.1934563519573934,0.012808600453191371
SOL-USDT-SWAP,4,0.0075,2,all,32493,11104,-0.00012780402038604384,0.021921479690340476,-1.0509197542954132,-0.6143478983154417,0.015162127087697026
SOL-USDT-SWAP,4,0.0075,4,0,10011,1681,-0.00019688110322362736,0.03659646094425033,-0.538274338517559,-0.22057119797636973,0.02731327718941025
SOL-USDT-SWAP,4,0.0075,4,1,8325,1614,-0.0001222549092798611,0.02594588008805833,-0.42992234920650074,-0.18929958693178725,0.019812662927248783
SOL-USDT-SWAP,4,0.0075,4,2,6588,1503,-9.507287194158835e-05,0.03062151553902481,-0.2520035896856727,-0.12036755037872277,0.01929818913459319
SOL-USDT-SWAP,4,0.0075,4,3,7568,1577,4.804637202874295e-05,0.022923604866368484,0.18233424686781943,0.08323261365804191,0.018241600927651876
SOL-USDT-SWAP,4,0.0075,4,all,32492,6373,-0.000100069985872345,0.029959584437996147,-0.6020828762471773,-0.26664903274040386,0.02165340830517363
SOL-USDT-SWAP,4,0.0075,6,0,10011,1172,-0.00021197917279650895,0.04443207714284473,-0.47734821988054327,-0.1633279016411774,0.03371246663627884
SOL-USDT-SWAP,4,0.0075,6,1,8325,1136,-0.00011899528133949006,0.031037409952698585,-0.34981335735677827,-0.1292210998786157,0.02424356420403651
SOL-USDT-SWAP,4,0.0075,6,2,6588,1069,6.557502159509e-06,0.03752985192162183,0.014182029573838701,0.005712818731151751,0.023778361577496625
SOL-USDT-SWAP,4,0.0075,6,3,7567,1114,0.00011350710344607717,0.02756790120964866,0.3581634002230775,0.13742379349957104,0.022395085865128405
SOL-USDT-SWAP,4,0.0075,6,all,32491,4490,-6.803884583465559e-05,0.03629876488229847,-0.33786766406333496,-0.1255996012539709,0.026636257311512906
SOL-USDT-SWAP,4,0.0075,8,0,10011,895,-0.00024301873743722623,0.05132231308718887,-0.4737751406359174,-0.1416592884997314,0.039071715165625666
SOL-USDT-SWAP,4,0.0075,8,1,8325,875,-3.470720989566165e-05,0.03584949569722589,-0.08833417811545233,-0.0286378676740225,0.02796425442768653
SOL-USDT-SWAP,4,0.0075,8,2,6588,842,-2.3449116655214455e-05,0.04297013057302059,-0.04429315427449367,-0.015834919487811103,0.027617758524298465
SOL-USDT-SWAP,4,0.0075,8,3,7564,858,8.500208042870688e-05,0.03135641136931901,0.23576479840715164,0.07940481637187057,0.025832001725968046
SOL-USDT-SWAP,4,0.0075,8,all,32488,3468,-6.874307889150677e-05,0.04176335713364041,-0.2966846422328818,-0.09693332764282268,0.030820254027544618
SOL-USDT-SWAP,4,0.0075,10,0,10011,729,-0.00019545917037824218,0.057719873091141204,-0.33882029343029635,-0.09143120588431282,0.04385777320604993
SOL-USDT-SWAP,4,0.0075,10,1,8325,713,-7.680903318624111e-05,0.03976722523934939,-0.17622971161867657,-0.05157411382062301,0.03128532253196868
SOL-USDT-SWAP,4,0.0075,10,2,6588,692,-6.590154603322777e-06,0.04687498788298049,-0.011411197707935304,-0.0036983455113336018,0.03073920790831277
SOL-USDT-SWAP,4,0.0075,10,3,7561,704,-5.522510090803679e-05,0.03469624146110622,-0.13840242690296167,-0.0422318801134222,0.02879214514122222
SOL-USDT-SWAP,4,0.0075,10,all,32485,2835,-9.41095854217144e-05,0.04644997757476485,-0.3651655399178789,-0.1078760120673532,0.03446876369885026
SOL-USDT-SWAP,4,0.0075,12,0,10011,611,-0.00033927513776160843,0.06418088686670163,-0.5289139872829283,-0.1306673028141402,0.048228160642367096
SOL-USDT-SWAP,4,0.0075,12,1,8325,603,5.718045019515614e-05,0.04318075628929077,0.12082295325577959,0.032517412620069,0.03412109115475365
SOL-USDT-SWAP,4,0.0075,12,2,6588,586,-1.2149370063138221e-05,0.050696572603777704,-0.019451448895411054,-0.005801281896484388,0.033730546656278615
SOL-USDT-SWAP,4,0.0075,12,3,7559,596,-9.30053672553135e-05,0.03766751120378474,-0.2146709402906804,-0.06027874694570491,0.03159441022396587
SOL-USDT-SWAP,4,0.0075,12,all,32483,2395,-0.00011401421596883476,0.05097647403110802,-0.40310415858683435,-0.10945660444142287,0.03780159432037013
SOL-USDT-SWAP,4,0.0075,16,0,10011,463,-0.000305967923511033,0.07469817243667755,-0.40983085613810133,-0.08813662540371316,0.056172389261981176
SOL-USDT-SWAP,4,0.0075,16,1,8325,455,-0.000115051637950008,0.04965124823019956,-0.2114242291937237,-0.049427464534741006,0.03926922650510136
SOL-USDT-SWAP,4,0.0075,16,2,6588,447,-9.616233215083457e-05,0.05896110232816546,-0.1323781136457474,-0.034482056135103696,0.03874507873024389
SOL-USDT-SWAP,4,0.0075,16,3,7552,452,-4.0277789695697297e-05,0.04323558369151664,-0.08095716551566932,-0.019805851612172572,0.03631807173755652
SOL-USDT-SWAP,4,0.0075,16,all,32476,1817,-0.00015268336864744328,0.05908967330064694,-0.4656519336657001,-0.11014317923122964,0.0436871768688735
SOL-USDT-SWAP,4,0.0075,24,0,10011,312,-0.00016778121328267818,0.09147090992437326,-0.18352661816288704,-0.032399449285026145,0.06932349422342775
SOL-USDT-SWAP,4,0.0075,24,1,8325,310,5.009085075933312e-05,0.06027975798624545,0.07581917055286343,0.01463078926039337,0.04787625403356111
SOL-USDT-SWAP,4,0.0075,24,2,6588,307,0.00014421271062707743,0.07310818952471046,0.16010846953783311,0.034562623354256146,0.047302105588735814
SOL-USDT-SWAP,4,0.0075,24,3,7549,308,-1.6200878664243057e-06,0.05461843298761596,-0.0025771758087412312,-0.0005205646722066419,0.04467406242222805
SOL-USDT-SWAP,4,0.0075,24,all,32473,1236,-1.0002405053241228e-05,0.07272100253524807,-0.02478596239098564,-0.004835638375725515,0.05362726216685008
SOL-USDT-SWAP,4,0.0075,36,0,10011,210,-7.561076704378476e-05,0.10920079807844078,-0.06927819472662967,-0.010033847101673987,0.08532761568538555
SOL-USDT-SWAP,4,0.0075,36,1,8325,209,-3.528533409576315e-05,0.07196796751501054,-0.04473496657981815,-0.0070880723063642785,0.058381524951008214
SOL-USDT-SWAP,4,0.0075,36,2,6588,206,-3.8191241705928344e-05,0.08905186753594017,-0.03480948053956492,-0.006155372746304118,0.05778145676264121
SOL-USDT-SWAP,4,0.0075,36,3,7541,208,-0.00010079272106686536,0.06688198929214162,-0.13086829921024057,-0.021734600172415755,0.05466609755300241
SOL-USDT-SWAP,4,0.0075,36,all,32465,832,-6.352600046654697e-05,0.0874810816966701,-0.13084136692604584,-0.020945900308043663,0.06570590588766392
SOL-USDT-SWAP,4,0.0075,48,0,10011,158,-0.0003031938327086496,0.1253209390284697,-0.24206692499715557,-0.03041061941584157,0.09880655631512568
SOL-USDT-SWAP,4,0.0075,48,1,8325,158,-8.996942502028992e-05,0.08171470513381153,-0.10045853677555233,-0.013839591475125628,0.06678461390489597
SOL-USDT-SWAP,4,0.0075,48,2,6588,157,0.00021574046967143392,0.09756643581293997,0.179476658400123,0.02770645780371821,0.06608792221954417
SOL-USDT-SWAP,4,0.0075,48,3,7533,156,-7.163843173516789e-05,0.07595031147489704,-0.08186542003225104,-0.01178090923148858,0.0630618954249321
SOL-USDT-SWAP,4,0.0075,48,all,32457,627,-8.942979987693926e-05,0.0991310980841858,-0.1625273782430872,-0.022589473686984874,0.07565600135093671
SOL-USDT-SWAP,4,0.01,1,0,8365,4569,-0.0003825179107512171,0.02004526485924466,-1.7453114937174958,-1.2898837012291822,0.013967473157674258
SOL-USDT-SWAP,4,0.01,1,1,6348,3835,-0.00016696825950099413,0.014479596979530074,-0.9187469388361951,-0.7141018039366968,0.0104556674269305
SOL-USDT-SWAP,4,0.01,1,2,4821,3120,0.00011371512204508338,0.0185032060801145,0.4267168591397896,0.34328002487106263,0.010184343288695096
SOL-USDT-SWAP,4,0.01,1,3,5659,3531,-4.062469895968702e-06,0.012792272652336498,-0.02388978797836458,-0.018870843251195986,0.009588655064020483
SOL-USDT-SWAP,4,0.01,1,all,25193,15055,-0.00014823346757068164,0.016985974025359073,-1.3851466490675435,-1.0707699934605397,0.011375040995204658
SOL-USDT-SWAP,4,0.01,2,0,8365,2837,-0.00013087484181748113,0.027783269235868532,-0.4308298591305245,-0.25090105656467343,0.01998055787660184
SOL-USDT-SWAP,4,0.01,2,1,6348,2524,-0.00020318391339095744,0.020106626823495708,-0.8051347329766012,-0.5076855219351838,0.014751543131500358
SOL-USDT-SWAP,4,0.01,2,2,4821,2140,-4.5609319778798076e-05,0.024950625739917794,-0.12692311409654417,-0.08456273873626023,0.01472925531490658
SOL-USDT-SWAP,4,0.01,2,3,5659,2368,-0.00011860170253547557,0.01779961630079733,-0.5012450881520966,-0.3242433904286128,0.013616157829284216
SOL-USDT-SWAP,4,0.01,2,all,25193,9869,-0.00013002139877390023,0.023418103290554555,-0.8812579746022373,-0.5515687990102608,0.016228465822475398
SOL-USDT-SWAP,4,0.01,4,0,8365,1618,-0.00011501262318555567,0.037982624648727724,-0.27694498789569605,-0.12180070323043796,0.02848153911249208
SOL-USDT-SWAP,4,0.01,4,1,6348,1512,-4.6487598837751865e-05,0.02741654891183094,-0.1350960923243526,-0.06593260327430978,0.020890253546298605
SOL-USDT-SWAP,4,0.01,4,2,4821,1351,5.9051383670416314e-05,0.03348247676528774,0.12245628160289959,0.06482464941208112,0.02081191557012597
SOL-USDT-SWAP,4,0.01,4,3,5658,1443,-1.5935588855914956e-05,0.023809727503759107,-0.050343703710893715,-0.02542417427138356,0.019167614914592988
SOL-USDT-SWAP,4,0.01,4,all,25192,5923,-4.218246711022995e-05,0.03178371425753961,-0.21064863668121317,-0.10214055073736973,0.023009051061378384
SOL-USDT-SWAP,4,0.01,6,0,8365,1141,-0.0002080098357014758,0.045696820755707475,-0.4163234343313357,-0.15375905707696366,0.03502840220470311
SOL-USDT-SWAP,4,0.01,6,1,6348,1074,-0.00012230911195658902,0.03255041289640524,-0.2993786116734186,-0.12314150347043637,0.02547413640172222
SOL-USDT-SWAP,4,0.01,6,2,4821,990,0.00013823836919745733,0.04049802652701095,0.23700816454493462,0.10740199254465231,0.02547706984548178
SOL-USDT-SWAP,4,0.01,6,3,5657,1036,-3.252789378921381e-05,0.028535241789081213,-0.08573684060755378,-0.036690553558602346,0.023398996694533124
SOL-USDT-SWAP,4,0.01,6,all,25191,4240,-8.074247293112278e-05,0.03817055652493246,-0.3357347218721381,-0.13773885958122117,0.02818131397509093
SOL-USDT-SWAP,4,0.01,8,0,8365,879,-0.0003033531307479901,0.052608376188056354,-0.5273835229743451,-0.1709574463146954,0.04042030869441786
SOL-USDT-SWAP,4,0.01,8,1,6348,838,-9.647893368544894e-05,0.037722742472510985,-0.20377349541199896,-0.0740374147231416,0.029366293832662548
SOL-USDT-SWAP,4,0.01,8,2,4821,788,-3.790843244733986e-05,0.04591378512421117,-0.057327274490948335,-0.023176926185621612,0.02960713981082699
SOL-USDT-SWAP,4,0.01,8,3,5656,819,2.3516792626889026e-05,0.032861896437056726,0.05381956302329063,0.02047988047922139,0.027089314524819007
SOL-USDT-SWAP,4,0.01,8,all,25190,3323,-0.00012702432645784477,0.04385661118056242,-0.4596909078442828,-0.16696175490853762,0.03257190549658279
SOL-USDT-SWAP,4,0.01,10,0,8365,716,-0.0001498418985842796,0.05905870280171737,-0.23205040790329884,-0.06789001031703888,0.04523208136617713
SOL-USDT-SWAP,4,0.01,10,1,6348,687,3.4259454634136875e-05,0.041716647558330634,0.06543189586881151,0.02152530993993831,0.03271629225453745
SOL-USDT-SWAP,4,0.01,10,2,4821,655,0.00011692077320839724,0.05069474006966296,0.16013908542152458,0.059026825621498455,0.032981971768316014
SOL-USDT-SWAP,4,0.01,10,3,5653,672,-2.395474607550065e-05,0.036086865124822065,-0.04990934932257093,-0.017207867435926356,0.030110933823120186
SOL-USDT-SWAP,4,0.01,10,all,25187,2728,-2.4127113017315353e-05,0.04879490462115666,-0.07847279226660987,-0.025825757462717307,0.03633908677718765
SOL-USDT-SWAP,4,0.01,12,0,8365,602,-0.00033445703841718325,0.06564419076156862,-0.4659904470348573,-0.1250092894241525,0.049661552848875995
SOL-USDT-SWAP,4,0.01,12,1,6348,583,0.00014837925930390183,0.04513150579903057,0.26194603796774957,0.07938302646703019,0.03566317248951851
SOL-USDT-SWAP,4,0.01,12,2,4821,557,-3.973387009370304e-05,0.05453464349059395,-0.05058910020110768,-0.017195546653566002,0.0360473476762588
SOL-USDT-SWAP,4,0.01,12,3,5651,572,-0.00010952795488906602,0.039226843274207765,-0.20989605299489641,-0.06677895715780363,0.033104434844985535
SOL-USDT-SWAP,4,0.01,12,all,25185,2312,-0.00010586940834220471,0.05346896855176245,-0.31422422026298896,-0.09520562195028326,0.039812036251759705
SOL-USDT-SWAP,4,0.01,16,0,8365,458,-0.0002435521530374233,0.07625648544052666,-0.29211116746798527,-0.06835148064790507,0.05777482227341261
SOL-USDT-SWAP,4,0.01,16,1,6348,445,-4.8848662727282344e-05,0.05227642897884128,-0.07445008963687874,-0.01971182212022277,0.041054671515202514
SOL-USDT-SWAP,4,0.01,16,2,4821,427,5.078769598773392e-06,0.06398388926966844,0.00551133032866387,0.0016402189063227206,0.04125390968905837
SOL-USDT-SWAP,4,0.01,16,3,5644,437,4.0755577968549395e-05,0.04507174251428721,0.06793228302388231,0.018902681913378697,0.0378761992669191
SOL-USDT-SWAP,4,0.01,16,all,25178,1766,-8.312399081978938e-05,0.06212754938561489,-0.2123013603971576,-0.05622604192424266,0.04593533284490602
SOL-USDT-SWAP,4,0.01,24,0,8365,309,-0.00013710183598545476,0.0926293559431364,-0.13537161149922158,-0.026017997400548675,0.0710863233786359
SOL-USDT-SWAP,4,0.01,24,1,6348,306,0.00011233866370958779,0.06296229310866017,0.14215664845188594,0.03121112550132225,0.049995574741489975
SOL-USDT-SWAP,4,0.01,24,2,4821,297,0.00024130587455758142,0.07842497205402751,0.21363976324030148,0.05302635157148846,0.049985789343190215
SOL-USDT-SWAP,4,0.01,24,3,5641,299,-4.6383960959707546e-05,0.05717035780869022,-0.06093614444086076,-0.014029187393988111,0.04665894887930789
SOL-USDT-SWAP,4,0.01,24,all,25175,1209,1.858799112923629e-05,0.07589558071124326,0.03885981313350889,0.008515871875274082,0.05625396721243152
SOL-USDT-SWAP,4,0.01,36,0,8365,209,-7.394941889264349e-06,0.1093213856552343,-0.006186750619310207,-0.0009779187675140353,0.08703117561846549
SOL-USDT-SWAP,4,0.01,36,1,6348,206,-4.112445793204196e-05,0.07504844019205938,-0.0436593208057089,-0.007864880465645183,0.06078455559520699
SOL-USDT-SWAP,4,0.01,36,2,4821,203,-2.197169111790761e-06,0.09354468203165892,-0.001630845980734013,-0.0003346512109399721,0.060700490982846675
SOL-USDT-SWAP,4,0.01,36,3,5636,205,-0.00014944627066186298,0.06936430131054955,-0.16174637570265776,-0.030847927845920494,0.057058614206798364
SOL-USDT-SWAP,4,0.01,36,all,25170,822,-4.6713884846821605e-05,0.09024884687272876,-0.08211943110421335,-0.01484021637227056,0.06865695509196096
SOL-USDT-SWAP,4,0.01,48,0,8365,158,-0.0002985685498177243,0.12465568840138362,-0.219060931444168,-0.03010651599886466,0.10047351512983356
SOL-USDT-SWAP,4,0.01,48,1,6348,156,-4.9130785176449804e-05,0.08468258030846336,-0.04622512361153778,-0.007246393625915678,0.06924034471258546
SOL-USDT-SWAP,4,0.01,48,2,4821,155,0.00028651748846018763,0.10062438799001439,0.19770445214153953,0.03544979537914029,0.06885796071629288
SOL-USDT-SWAP,4,0.01,48,3,5635,154,-0.00011655308580715627,0.0784358259014307,-0.11154658079196877,-0.01844037135680362,0.06552072759106539
SOL-USDT-SWAP,4,0.01,48,all,25169,622,-8.283539156033692e-05,0.10143400902881484,-0.12955832339209825,-0.020367021936623795,0.07871477575133903
SOL-USDT-SWAP,4,0.0125,1,0,6939,4074,-0.0004210853572693691,0.02076474455032445,-1.6892424658523104,-1.294356947686441,0.014578298341020868
SOL-USDT-SWAP,4,0.0125,1,1,4830,3254,-0.00011419113349273902,0.015165092974071901,-0.5233122150269581,-0.4295325506977246,0.010931272373801579
SOL-USDT-SWAP,4,0.0125,1,2,3601,2501,0.00017582246873704667,0.020499431291705093,0.5146880935178226,0.42893294748671146,0.011110814909125124
SOL-USDT-SWAP,4,0.0125,1,3,4249,2904,-5.367411045372659e-07,0.013273328475389203,-0.002635896655691244,-0.002179130902674591,0.00995243427119385
SOL-USDT-SWAP,4,0.0125,1,all,19619,12733,-0.0001448900745141523,0.018011405892756998,-1.126754901740815,-0.9077293794937433,0.012042142589319928
SOL-USDT-SWAP,4,0.0125,2,0,6939,2628,-0.0001300410301347022,0.0288526250219043,-0.3754425693704148,-0.2310509454870766,0.020864485779539404
SOL-USDT-SWAP,4,0.0125,2,1,4830,2250,-0.00013812212997111164,0.02128294160057299,-0.4510297396306476,-0.3078384563890081,0.0154441894522838
SOL-USDT-SWAP,4,0.0125,2,2,3601,1821,7.083114265301505e-05,0.027653029775702914,0.15370680219109611,0.10930411180209576,0.015900962484449138
SOL-USDT-SWAP,4,0.0125,2,3,4249,2046,-0.00010049884058386576,0.018461495243290264,-0.3548440638175074,-0.2462334179030653,0.014122896895947501
SOL-USDT-SWAP,4,0.0125,2,all,19619,8745,-8.876299632053142e-05,0.024900554600670314,-0.4992997717755112,-0.3333518278862093,0.01715896104266971
SOL-USDT-SWAP,4,0.0125,4,0,6939,1547,1.3694447063445091e-05,0.03917346279584597,0.029120644458879758,0.013749841600233443,0.02960643751005481
SOL-USDT-SWAP,4,0.0125,4,1,4830,1386,3.3871370376044756e-05,0.02874972879551922,0.08187900961983412,0.04386121225338747,0.021785611367668472
SOL-USDT-SWAP,4,0.0125,4,2,3601,1204,0.00011198362753719945,0.03687822686807761,0.1822200077126991,0.10536533285622973,0.02247823734661593
SOL-USDT-SWAP,4,0.0125,4,3,4249,1295,0.00023457456512196827,0.024735696497043342,0.6181589219702514,0.3412649300826343,0.0198893942695996
SOL-USDT-SWAP,4,0.0125,4,all,19619,5432,8.453972460646523e-05,0.0335890401041714,0.3525345363478971,0.1854996593795422,0.024268196224313254
SOL-USDT-SWAP,4,0.0125,6,0,6939,1103,-0.00016052498993962175,0.04707675616861394,-0.28404331009013656,-0.11324626243403639,0.036371062298798294
SOL-USDT-SWAP,4,0.0125,6,1,4830,1020,3.6623318567095905e-05,0.034200597616376956,0.07442135365096803,0.034199840896640854,0.026633894144074032
SOL-USDT-SWAP,4,0.0125,6,2,3601,901,0.0003694473538266805,0.04491070753286704,0.49364441046834745,0.246924997855511,0.027433062609394442
SOL-USDT-SWAP,4,0.0125,6,3,4249,966,4.664487090686408e-05,0.029555932497518242,0.10287328188490509,0.04905099174697163,0.02427607068345405
SOL-USDT-SWAP,4,0.0125,6,all,19619,3988,3.015350940930621e-05,0.04038576215522448,0.10457985010736622,0.04715059268997153,0.029713848452911196
SOL-USDT-SWAP,4,0.0125,8,0,6939,859,-0.0003396895171786644,0.05422928480668367,-0.5217911533548687,-0.18358823635798174,0.042062246318327064
SOL-USDT-SWAP,4,0.0125,8,1,4830,798,5.585809262484534e-05,0.03978656623831784,0.09757155087670477,0.039659851922504416,0.03067646566604184
SOL-USDT-SWAP,4,0.0125,8,2,3601,730,0.00023865863430704487,0.05044025052854685,0.2839301270753301,0.12783840580607628,0.031696806164113606
SOL-USDT-SWAP,4,0.0125,8,3,4248,765,-1.569508033210757e-05,0.03388963894480087,-0.030184838389774732,-0.012809356669600766,0.028086146773091274
SOL-USDT-SWAP,4,0.0125,8,all,19618,3151,-6.598908815556491e-05,0.04631794972032485,-0.1995492801330341,-0.07997366550970131,0.03433007477107342
SOL-USDT-SWAP,4,0.0125,10,0,6939,696,-0.00010450798465268893,0.06111706331994255,-0.1424411392051604,-0.04511195147664844,0.046998201548455194
SOL-USDT-SWAP,4,0.0125,10,1,4830,666,8.107092509190375e-05,0.04381147902057746,0.12860290515044923,0.047754502901834125,0.034216210785244075
SOL-USDT-SWAP,4,0.0125,10,2,3601,612,0.00041255011663089366,0.05521031367272363,0.4484025362277896,0.18485542938370486,0.03532547821872574
SOL-USDT-SWAP,4,0.0125,10,3,4247,631,-2.0043505993854307e-05,0.0371667032241295,-0.03514477610584206,-0.013546725480134091,0.03113874892900993
SOL-USDT-SWAP,4,0.0125,10,all,19617,2604,5.4384455458063706e-05,0.051498676170705734,0.14790914113173115,0.05388888640566825,0.03827487038816313
SOL-USDT-SWAP,4,0.0125,12,0,6939,588,-0.0003639859960185629,0.0679960658949203,-0.4459121773477055,-0.12980444119381565,0.0515438864798491
SOL-USDT-SWAP,4,0.0125,12,1,4830,563,0.00012035340893195493,0.04754212317246929,0.17593546305579894,0.06006673423265953,0.03729460920220937
SOL-USDT-SWAP,4,0.0125,12,2,3601,522,0.00018420561029877547,0.05903724040620863,0.18723557337769595,0.07128728188564502,0.038467594940293615
SOL-USDT-SWAP,4,0.0125,12,3,4245,545,-3.1095873232490216e-05,0.04047429441758786,-0.05005671183668419,-0.01793584003007504,0.03421115268383889
SOL-USDT-SWAP,4,0.0125,12,all,19615,2218,-7.204024677122073e-05,0.05644601157205701,-0.1787458994498011,-0.06010667473177903,0.04188346384161292
SOL-USDT-SWAP,4,0.0125,16,0,6939,449,-0.0003176013419430257,0.07919616332872212,-0.3340616561685634,-0.08497699252451868,0.0599665752610297
SOL-USDT-SWAP,4,0.0125,16,1,4830,435,4.9676291807016034e-05,0.055144999526795344,0.06260609236029438,0.018788307552237662,0.04282671869369777
SOL-USDT-SWAP,4,0.0125,16,2,3601,415,0.00021023175631757046,0.06867270576673462,0.1837070062677355,0.062364609529803584,0.04381276371117367
SOL-USDT-SWAP,4,0.0125,16,3,4240,420,-2.215895485748881e-05,0.046132414383611146,-0.031277066725584717,-0.009843912246243688,0.03918911969403078
SOL-USDT-SWAP,4,0.0125,16,all,19610,1717,-6.633394372314883e-05,0.06552814257846813,-0.1417577322207156,-0.04194624679044006,0.04828621859528161
SOL-USDT-SWAP,4,0.0125,24,0,6939,306,-1.5419295619283778e-05,0.09607526396568081,-0.013369076001833713,-0.0028074605459494496,0.07360172499542082
SOL-USDT-SWAP,4,0.0125,24,1,4830,301,0.00029159600954439157,0.06579716129925804,0.3079980625778597,0.07688784116126698,0.05196559321751925
